Combined_frozenset,antecedent support,consequent support,support,confidence,lift,leverage,conviction
"frozenset({'4_to_6', '_PMO+RM', 'US-AUS02'})",0.16107471004669377,0.16107471004669377,0.004594065371290857,0.40279956411728457,2.4670400920096647,0.0027219121804653345,inf
"frozenset({'6_or_more', 'CN-SZH02', '_Program Manager'})",0.15245769945272883,0.15245769945272883,0.0012803133001958126,0.416429199877591,3.0720065096997544,0.0008197977019603489,2.7364744270392802
"frozenset({'6_or_more', '_Program Manager', 'CN-SHA02'})",0.13452703720439824,0.13452703720439824,0.007757192348245218,0.3508314437622494,2.669931399277706,0.004837288370778497,2.1154343556941884
"frozenset({'<No Rights>', 'AT-GRK01-s1', '6_or_more'})",0.058216598885374296,0.0582165988853743,0.0038409399005874378,0.15603857477849042,2.8182711190880845,0.0024537863539019055,1.1348158402259754
"frozenset({'<No Rights>', '6_or_more', 'GB-TON01'})",0.07281468092584224,0.07281468092584224,0.001205000753125471,0.4750266517923003,40.781612533506575,0.0010004200063188878,inf
"frozenset({'<No Rights>', 'HPMS.STI', '6_or_more'})",0.09879123361952102,0.09879123361952101,0.00587437867148667,0.21879882668559242,2.2516268962092774,0.003260157534472988,1.2249339051638595
"frozenset({'<No Rights>', '6_or_more', 'MY-KUL01'})",0.07488577597027664,0.07488577597027664,0.0030878144298840185,0.37833452069119183,21.411534781219746,0.002546836126968643,2.0252631268034986
"frozenset({'<No Rights>', '6_or_more', 'T&O.TO-PT'})",0.06855324597077873,0.06855324597077873,0.0036150022593764122,0.1401773457313347,2.0415650043622198,0.0018442498864639817,1.0981181637999577
"frozenset({'AT-GRK01-s1', 'HPMS.STI', '6_or_more'})",0.13934704021690014,0.13934704021690011,0.04074408796505498,0.41846763860613234,2.975875193664885,0.026945964932055012,2.0976537436893667
"frozenset({'HPMS.MICR', 'CN-SZH02', '6_or_more'})",0.09222021388763368,0.09222021388763368,0.001205000753125471,0.4109681400074395,8.178422569868271,0.0009482283393540642,2.8783150732330456
"frozenset({'HPMS.SIP', '6_or_more', 'BE-LEU01-s1'})",0.02120048200030125,0.02120048200030125,0.002635939147461967,0.34484840912876896,15.287413584874228,0.002455297936504274,9.39045092128318
"frozenset({'6_or_more', '_Program Manager', 'CN-CDU01'})",0.13268187980117488,0.13268187980117485,0.006853441783401115,0.41371218813155486,3.2795915488136456,0.004719124016725443,8.624547331583999
"frozenset({'6_or_more', 'HPMS.SIP', 'CN-SHA01-s1'})",0.02432595270372044,0.02432595270372044,0.0032384395240247026,0.18329973364002403,8.507937124254047,0.002799053941003833,1.2040317175232185
"frozenset({'6_or_more', 'CN-SHA01-s1', 'HPMS.STI'})",0.09722849826781142,0.09722849826781142,0.007983129989456243,0.3150991370026956,3.5935712825525403,0.005612321863251698,1.5447658148096215
"frozenset({'CN-SHA01-s1', '6_or_more', '_PM+RM'})",0.04341768338605212,0.04341768338605212,0.002861876788672993,0.10187122755131459,2.346307301693591,0.0016421402321668362,1.0679980774077462
"frozenset({'_Program Manager', '6_or_more', 'CN-SHA01-s1'})",0.13541195963247477,0.13541195963247477,0.008209067630667269,0.3141423011342042,2.4498927269419917,0.004769403281185832,1.4784895581190596
"frozenset({'HPMS.MICR', '6_or_more', 'CN-SHA02'})",0.04420846513029071,0.04420846513029071,0.008736255460159662,0.44100321209399135,10.105732867111069,0.007869491875240674,9.980448513408039
"frozenset({'HPMS.RPS', '6_or_more', 'CN-CDU01'})",0.031009941256213286,0.031009941256213286,0.0070040668775417985,0.48680389139129987,16.78702107409414,0.006568819003745798,inf
"frozenset({'_Resource Manager', '6_or_more', 'T&O.TO-PT', 'US-AUS01'})",0.03680273133504042,0.03680273133504042,0.001430938394336497,0.2319528935424139,7.669845971890415,0.001221975097845999,2.5118982125221727
